,Salary Estimate,Location,Industry,Min,Max,City,State
0,$37K-$66K,"New York, NY",Social Assistance,$37K,$66K,New York,NY
1,$37K-$66K,"New York, NY",Health Care Services & Hospitals,$37K,$66K,New York,NY
2,$37K-$66K,"New York, NY",Internet,$37K,$66K,New York,NY
3,$37K-$66K,"New York, NY",IT Services,$37K,$66K,New York,NY
4,$37K-$66K,"New York, NY",Sports & Recreation,$37K,$66K,New York,NY
5,$37K-$66K,"New York, NY",Investment Banking & Asset Management,$37K,$66K,New York,NY
6,$37K-$66K,"New York, NY",Investment Banking & Asset Management,$37K,$66K,New York,NY
7,$37K-$66K,"New York, NY",Insurance Carriers,$37K,$66K,New York,NY
8,$37K-$66K,"New York, NY",Venture Capital & Private Equity,$37K,$66K,New York,NY
9,$37K-$66K,"New York, NY",Research & Development,$37K,$66K,New York,NY
10,$37K-$66K,"New York, NY",Health Care Services & Hospitals,$37K,$66K,New York,NY
11,$37K-$66K,"Fairfield, NJ",Unknown,$37K,$66K,Fairfield,NJ
12,$37K-$66K,"New York, NY",Health Care Services & Hospitals,$37K,$66K,New York,NY
13,$37K-$66K,"New York, NY",Advertising & Marketing,$37K,$66K,New York,NY
14,$37K-$66K,"Jersey City, NJ",Brokerage Services,$37K,$66K,Jersey City,NJ
15,$37K-$66K,"New York, NY",Building & Personnel Services,$37K,$66K,New York,NY
16,$37K-$66K,"New York, NY",Advertising & Marketing,$37K,$66K,New York,NY
17,$37K-$66K,"New York, NY",Consulting,$37K,$66K,New York,NY
18,$37K-$66K,"New York, NY",Research & Development,$37K,$66K,New York,NY
19,$37K-$66K,"New York, NY",Internet,$37K,$66K,New York,NY
20,$37K-$66K,"New York, NY",Internet,$37K,$66K,New York,NY
21,$37K-$66K,"New York, NY",Unknown,$37K,$66K,New York,NY
22,$37K-$66K,"New York, NY",Investment Banking & Asset Management,$37K,$66K,New York,NY
23,$37K-$66K,"New York, NY",Casual Restaurants,$37K,$66K,New York,NY
24,$37K-$66K,"New York, NY",Unknown,$37K,$66K,New York,NY
25,$37K-$66K,"New York, NY",Advertising & Marketing,$37K,$66K,New York,NY
26,$37K-$66K,"New York, NY",Internet,$37K,$66K,New York,NY
27,$37K-$66K,"New York, NY",Health Care Services & Hospitals,$37K,$66K,New York,NY
28,$37K-$66K,"New York, NY",Advertising & Marketing,$37K,$66K,New York,NY
29,$37K-$66K,"New York, NY",Research & Development,$37K,$66K,New York,NY
30,$46K-$87K,"Brooklyn, NY",Consulting,$46K,$87K,Brooklyn,NY
31,$46K-$87K,"Jersey City, NJ",Enterprise Software & Network Solutions,$46K,$87K,Jersey City,NJ
32,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
33,$46K-$87K,"New York, NY",Lending,$46K,$87K,New York,NY
34,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
35,$46K-$87K,"New York, NY",Banks & Credit Unions,$46K,$87K,New York,NY
36,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
37,$46K-$87K,"New York, NY",Computer Hardware & Software,$46K,$87K,New York,NY
38,$46K-$87K,"New York, NY",Health Care Services & Hospitals,$46K,$87K,New York,NY
39,$46K-$87K,"New York, NY",Social Assistance,$46K,$87K,New York,NY
40,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
41,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
42,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
43,$46K-$87K,"New York, NY",Staffing & Outsourcing,$46K,$87K,New York,NY
44,$46K-$87K,"New York, NY",Internet,$46K,$87K,New York,NY
45,$46K-$87K,"New York, NY",Staffing & Outsourcing,$46K,$87K,New York,NY
46,$46K-$87K,"New York, NY",Advertising & Marketing,$46K,$87K,New York,NY
47,$46K-$87K,"New York, NY",Advertising & Marketing,$46K,$87K,New York,NY
48,$46K-$87K,"New York, NY",Brokerage Services,$46K,$87K,New York,NY
49,$46K-$87K,"New York, NY",IT Services,$46K,$87K,New York,NY
50,$46K-$87K,"New York, NY",Motion Picture Production & Distribution,$46K,$87K,New York,NY
51,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
52,$46K-$87K,"Jersey City, NJ",IT Services,$46K,$87K,Jersey City,NJ
53,$46K-$87K,"New York, NY",Brokerage Services,$46K,$87K,New York,NY
54,$46K-$87K,"Weehawken, NJ",Staffing & Outsourcing,$46K,$87K,Weehawken,NJ
55,$46K-$87K,"New York, NY",Unknown,$46K,$87K,New York,NY
56,$46K-$87K,"New York, NY",Motion Picture Production & Distribution,$46K,$87K,New York,NY
57,$46K-$87K,"New York, NY",Legal,$46K,$87K,New York,NY
58,$46K-$87K,"New York, NY",Computer Hardware & Software,$46K,$87K,New York,NY
59,$46K-$87K,"New York, NY",Real Estate,$46K,$87K,New York,NY
60,$51K-$88K,"New York, NY",Health Care Services & Hospitals,$51K,$88K,New York,NY
61,$51K-$88K,"New York, NY",IT Services,$51K,$88K,New York,NY
62,$51K-$88K,"New York, NY",IT Services,$51K,$88K,New York,NY
63,$51K-$88K,"New York, NY",IT Services,$51K,$88K,New York,NY
64,$51K-$88K,"New York, NY",Staffing & Outsourcing,$51K,$88K,New York,NY
65,$51K-$88K,"New York, NY",Internet,$51K,$88K,New York,NY
66,$51K-$88K,"New York, NY",IT Services,$51K,$88K,New York,NY
67,$51K-$88K,"New York, NY",Investment Banking & Asset Management,$51K,$88K,New York,NY
68,$51K-$88K,"New York, NY",Unknown,$51K,$88K,New York,NY
69,$51K-$88K,"New York, NY",IT Services,$51K,$88K,New York,NY
70,$51K-$88K,"New York, NY",Staffing & Outsourcing,$51K,$88K,New York,NY
71,$51K-$88K,"New York, NY",Consulting,$51K,$88K,New York,NY
72,$51K-$88K,"New York, NY",Unknown,$51K,$88K,New York,NY
73,$51K-$88K,"New York, NY",Investment Banking & Asset Management,$51K,$88K,New York,NY
74,$51K-$88K,"New York, NY",Staffing & Outsourcing,$51K,$88K,New York,NY
75,$51K-$88K,"New York, NY",Federal Agencies,$51K,$88K,New York,NY
76,$51K-$88K,"New York, NY",TV Broadcast & Cable Networks,$51K,$88K,New York,NY
77,$51K-$88K,"Jersey City, NJ",Staffing & Outsourcing,$51K,$88K,Jersey City,NJ
78,$51K-$88K,"New York, NY",Unknown,$51K,$88K,New York,NY
79,$51K-$88K,"New York, NY",Staffing & Outsourcing,$51K,$88K,New York,NY
80,$51K-$88K,"New York, NY",Unknown,$51K,$88K,New York,NY
81,$51K-$88K,"New York, NY",Internet,$51K,$88K,New York,NY
82,$51K-$88K,"New York, NY",Research & Development,$51K,$88K,New York,NY
83,$51K-$88K,"New York, NY",Staffing & Outsourcing,$51K,$88K,New York,NY
84,$51K-$88K,"New York, NY",Accounting,$51K,$88K,New York,NY
85,$51K-$88K,"New York, NY",Unknown,$51K,$88K,New York,NY
86,$51K-$88K,"New York, NY",IT Services,$51K,$88K,New York,NY
87,$51K-$88K,"New York, NY",Consulting,$51K,$88K,New York,NY
88,$51K-$88K,"New York, NY",Insurance Carriers,$51K,$88K,New York,NY
89,$51K-$88K,"New York, NY",Brokerage Services,$51K,$88K,New York,NY
90,$51K-$87K,"New York, NY",Unknown,$51K,$87K,New York,NY
91,$51K-$87K,"New York, NY",Investment Banking & Asset Management,$51K,$87K,New York,NY
92,$51K-$87K,"New York, NY",Consulting,$51K,$87K,New York,NY
93,$51K-$87K,"New York, NY",IT Services,$51K,$87K,New York,NY
94,$51K-$87K,"Jersey City, NJ",Staffing & Outsourcing,$51K,$87K,Jersey City,NJ
95,$51K-$87K,"New York, NY",Consulting,$51K,$87K,New York,NY
96,$51K-$87K,"New York, NY",Food & Beverage Stores,$51K,$87K,New York,NY
97,$51K-$87K,"New York, NY",Consulting,$51K,$87K,New York,NY
98,$51K-$87K,"Brooklyn, NY",Health Care Services & Hospitals,$51K,$87K,Brooklyn,NY
99,$51K-$87K,"New York, NY",Unknown,$51K,$87K,New York,NY
100,$51K-$87K,"New York, NY","Health, Beauty, & Fitness",$51K,$87K,New York,NY
101,$51K-$87K,"New York, NY",Staffing & Outsourcing,$51K,$87K,New York,NY
102,$51K-$87K,"New York, NY",Health Care Services & Hospitals,$51K,$87K,New York,NY
103,$51K-$87K,"New York, NY",Investment Banking & Asset Management,$51K,$87K,New York,NY
104,$51K-$87K,"Long Island City, NY",Social Assistance,$51K,$87K,Long Island City,NY
105,$51K-$87K,"New York, NY",Unknown,$51K,$87K,New York,NY
106,$51K-$87K,"New York, NY",Consulting,$51K,$87K,New York,NY
107,$51K-$87K,"New York, NY",IT Services,$51K,$87K,New York,NY
108,$51K-$87K,"Brooklyn, NY",Unknown,$51K,$87K,Brooklyn,NY
109,$51K-$87K,"Jersey City, NJ",Unknown,$51K,$87K,Jersey City,NJ
110,$51K-$87K,"Jersey City, NJ",IT Services,$51K,$87K,Jersey City,NJ
111,$51K-$87K,"New York, NY",Investment Banking & Asset Management,$51K,$87K,New York,NY
112,$51K-$87K,"New York, NY",Staffing & Outsourcing,$51K,$87K,New York,NY
113,$51K-$87K,"New York, NY",Computer Hardware & Software,$51K,$87K,New York,NY
114,$51K-$87K,"New York, NY",Staffing & Outsourcing,$51K,$87K,New York,NY
115,$51K-$87K,"Jersey City, NJ",Enterprise Software & Network Solutions,$51K,$87K,Jersey City,NJ
116,$51K-$87K,"New York, NY",Social Assistance,$51K,$87K,New York,NY
117,$51K-$87K,"Florham Park, NJ",Biotech & Pharmaceuticals,$51K,$87K,Florham Park,NJ
118,$51K-$87K,"New York, NY",Health Care Services & Hospitals,$51K,$87K,New York,NY
119,$51K-$87K,"New York, NY",Insurance Carriers,$51K,$87K,New York,NY
120,$59K-$85K,"New York, NY","Health, Beauty, & Fitness",$59K,$85K,New York,NY
121,$59K-$85K,"New York, NY",Insurance Agencies & Brokerages,$59K,$85K,New York,NY
122,$59K-$85K,"New York, NY",Staffing & Outsourcing,$59K,$85K,New York,NY
123,$59K-$85K,"Jersey City, NJ",Unknown,$59K,$85K,Jersey City,NJ
124,$59K-$85K,"New York, NY",IT Services,$59K,$85K,New York,NY
125,$59K-$85K,"New York, NY",IT Services,$59K,$85K,New York,NY
126,$59K-$85K,"Manhasset, NY",Health Care Services & Hospitals,$59K,$85K,Manhasset,NY
127,$59K-$85K,"New York, NY",Staffing & Outsourcing,$59K,$85K,New York,NY
128,$59K-$85K,"New York, NY",Internet,$59K,$85K,New York,NY
129,$59K-$85K,"New York, NY",Investment Banking & Asset Management,$59K,$85K,New York,NY
130,$59K-$85K,"New York, NY",Health Care Services & Hospitals,$59K,$85K,New York,NY
131,$59K-$85K,"New York, NY",Computer Hardware & Software,$59K,$85K,New York,NY
132,$59K-$85K,"Newark, NJ",Staffing & Outsourcing,$59K,$85K,Newark,NJ
133,$59K-$85K,"New York, NY",IT Services,$59K,$85K,New York,NY
134,$59K-$85K,"New York, NY",TV Broadcast & Cable Networks,$59K,$85K,New York,NY
135,$59K-$85K,"Jersey City, NJ",Gambling,$59K,$85K,Jersey City,NJ
136,$59K-$85K,"New York, NY",Video Games,$59K,$85K,New York,NY
137,$59K-$85K,"Brooklyn, NY",Unknown,$59K,$85K,Brooklyn,NY
138,$59K-$85K,"New York, NY",IT Services,$59K,$85K,New York,NY
139,$59K-$85K,"New York, NY",Unknown,$59K,$85K,New York,NY
140,$59K-$85K,"New York, NY",Accounting,$59K,$85K,New York,NY
141,$59K-$85K,"New York, NY",Colleges & Universities,$59K,$85K,New York,NY
142,$59K-$85K,"New York, NY",IT Services,$59K,$85K,New York,NY
143,$59K-$85K,"Queens Village, NY",Research & Development,$59K,$85K,Queens Village,NY
144,$59K-$85K,"New York, NY",Colleges & Universities,$59K,$85K,New York,NY
145,$59K-$85K,"New York, NY",Architectural & Engineering Services,$59K,$85K,New York,NY
146,$59K-$85K,"New York, NY",Consulting,$59K,$85K,New York,NY
147,$59K-$85K,"New York, NY",Internet,$59K,$85K,New York,NY
148,$59K-$85K,"Brooklyn, NY",Unknown,$59K,$85K,Brooklyn,NY
149,$59K-$85K,"New York, NY",Accounting,$59K,$85K,New York,NY
150,$43K-$76K,"New York, NY",Health Care Services & Hospitals,$43K,$76K,New York,NY
151,$43K-$76K,"New York, NY",Health Care Services & Hospitals,$43K,$76K,New York,NY
152,$43K-$76K,"New York, NY",Health Care Services & Hospitals,$43K,$76K,New York,NY
153,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
154,$43K-$76K,"New York, NY",IT Services,$43K,$76K,New York,NY
155,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
156,$43K-$76K,"New York, NY",Social Assistance,$43K,$76K,New York,NY
157,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
158,$43K-$76K,"New York, NY",Health Care Services & Hospitals,$43K,$76K,New York,NY
159,$43K-$76K,"New York, NY",Health Care Services & Hospitals,$43K,$76K,New York,NY
160,$43K-$76K,"Newark, NJ","Health, Beauty, & Fitness",$43K,$76K,Newark,NJ
161,$43K-$76K,"New York, NY",Research & Development,$43K,$76K,New York,NY
162,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
163,$43K-$76K,"New York, NY",Enterprise Software & Network Solutions,$43K,$76K,New York,NY
164,$43K-$76K,"New York, NY",IT Services,$43K,$76K,New York,NY
165,$43K-$76K,"New York, NY",Video Games,$43K,$76K,New York,NY
166,$43K-$76K,"New York, NY",Internet,$43K,$76K,New York,NY
167,$43K-$76K,"Brooklyn, NY",Unknown,$43K,$76K,Brooklyn,NY
168,$43K-$76K,"New York, NY",Consulting,$43K,$76K,New York,NY
169,$43K-$76K,"Brooklyn, NY",Social Assistance,$43K,$76K,Brooklyn,NY
170,$43K-$76K,"Weehawken, NJ",IT Services,$43K,$76K,Weehawken,NJ
171,$43K-$76K,"New York, NY",IT Services,$43K,$76K,New York,NY
172,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
173,$43K-$76K,"New York, NY",Investment Banking & Asset Management,$43K,$76K,New York,NY
174,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
175,$43K-$76K,"Haworth, NJ",Consulting,$43K,$76K,Haworth,NJ
176,$43K-$76K,"Fort Lee, NJ",Banks & Credit Unions,$43K,$76K,Fort Lee,NJ
177,$43K-$76K,"New York, NY",TV Broadcast & Cable Networks,$43K,$76K,New York,NY
178,$43K-$76K,"New York, NY",Internet,$43K,$76K,New York,NY
179,$43K-$76K,"New York, NY",Unknown,$43K,$76K,New York,NY
180,$43K-$76K,"New York, NY",IT Services,$43K,$76K,New York,NY
181,$60K-$110K,"New York, NY",Accounting,$60K,$110K,New York,NY
182,$60K-$110K,"New York, NY",Advertising & Marketing,$60K,$110K,New York,NY
183,$60K-$110K,"New York, NY",Staffing & Outsourcing,$60K,$110K,New York,NY
184,$60K-$110K,"New York, NY",IT Services,$60K,$110K,New York,NY
185,$60K-$110K,"New York, NY",Consulting,$60K,$110K,New York,NY
186,$60K-$110K,"Jersey City, NJ",Unknown,$60K,$110K,Jersey City,NJ
187,$60K-$110K,"Jersey City, NJ",Staffing & Outsourcing,$60K,$110K,Jersey City,NJ
188,$60K-$110K,"New York, NY",Investment Banking & Asset Management,$60K,$110K,New York,NY
189,$60K-$110K,"New York, NY",Social Assistance,$60K,$110K,New York,NY
190,$60K-$110K,"New York, NY",Staffing & Outsourcing,$60K,$110K,New York,NY
191,$60K-$110K,"Weehawken, NJ",Investment Banking & Asset Management,$60K,$110K,Weehawken,NJ
192,$60K-$110K,"New York, NY",Video Games,$60K,$110K,New York,NY
193,$60K-$110K,"New York, NY",Consulting,$60K,$110K,New York,NY
194,$60K-$110K,"Newark, NJ",Unknown,$60K,$110K,Newark,NJ
195,$60K-$110K,"New York, NY",Investment Banking & Asset Management,$60K,$110K,New York,NY
196,$60K-$110K,"New York, NY",Health Care Services & Hospitals,$60K,$110K,New York,NY
197,$60K-$110K,"New York, NY",Health Care Services & Hospitals,$60K,$110K,New York,NY
198,$60K-$110K,"Jersey City, NJ",IT Services,$60K,$110K,Jersey City,NJ
199,$60K-$110K,"South Plainfield, NJ",Unknown,$60K,$110K,South Plainfield,NJ
200,$60K-$110K,"New York, NY",Health Care Services & Hospitals,$60K,$110K,New York,NY
201,$60K-$110K,"New York, NY",Consulting,$60K,$110K,New York,NY
202,$60K-$110K,"New York, NY",General Repair & Maintenance,$60K,$110K,New York,NY
203,$60K-$110K,"New York, NY",Social Assistance,$60K,$110K,New York,NY
204,$60K-$110K,"New York, NY",Architectural & Engineering Services,$60K,$110K,New York,NY
205,$60K-$110K,"New York, NY",Unknown,$60K,$110K,New York,NY
206,$60K-$110K,"New York, NY",Advertising & Marketing,$60K,$110K,New York,NY
207,$60K-$110K,"New York, NY",Internet,$60K,$110K,New York,NY
208,$60K-$110K,"New York, NY",IT Services,$60K,$110K,New York,NY
209,$60K-$110K,"New York, NY",Social Assistance,$60K,$110K,New York,NY
210,$60K-$110K,"New York, NY",IT Services,$60K,$110K,New York,NY
211,$41K-$78K,"New York, NY",IT Services,$41K,$78K,New York,NY
212,$41K-$78K,"New York, NY",Research & Development,$41K,$78K,New York,NY
213,$41K-$78K,"New York, NY",Computer Hardware & Software,$41K,$78K,New York,NY
214,$41K-$78K,"New York, NY",Computer Hardware & Software,$41K,$78K,New York,NY
215,$41K-$78K,"Bronx, NY",Social Assistance,$41K,$78K,Bronx,NY
216,$41K-$78K,"New York, NY",Unknown,$41K,$78K,New York,NY
217,$41K-$78K,"New York, NY",Staffing & Outsourcing,$41K,$78K,New York,NY
218,$41K-$78K,"New York, NY",Investment Banking & Asset Management,$41K,$78K,New York,NY
219,$41K-$78K,"New York, NY",Motion Picture Production & Distribution,$41K,$78K,New York,NY
220,$41K-$78K,"New York, NY",IT Services,$41K,$78K,New York,NY
221,$41K-$78K,"Jersey City, NJ",Staffing & Outsourcing,$41K,$78K,Jersey City,NJ
222,$41K-$78K,"New York, NY",Unknown,$41K,$78K,New York,NY
223,$41K-$78K,"Little Ferry, NJ",Consulting,$41K,$78K,Little Ferry,NJ
224,$41K-$78K,"New York, NY",Staffing & Outsourcing,$41K,$78K,New York,NY
225,$41K-$78K,"New York, NY",Unknown,$41K,$78K,New York,NY
226,$41K-$78K,"New York, NY",Computer Hardware & Software,$41K,$78K,New York,NY
227,$41K-$78K,"New York, NY",Unknown,$41K,$78K,New York,NY
228,$41K-$78K,"New York, NY",Security Services,$41K,$78K,New York,NY
229,$41K-$78K,"Newark, NJ",IT Services,$41K,$78K,Newark,NJ
230,$41K-$78K,"New York, NY",Video Games,$41K,$78K,New York,NY
231,$41K-$78K,"Jersey City, NJ",IT Services,$41K,$78K,Jersey City,NJ
232,$41K-$78K,"Jersey City, NJ",Staffing & Outsourcing,$41K,$78K,Jersey City,NJ
233,$41K-$78K,"Jersey City, NJ",Computer Hardware & Software,$41K,$78K,Jersey City,NJ
234,$41K-$78K,"Lake Success, NY",Health Care Services & Hospitals,$41K,$78K,Lake Success,NY
235,$41K-$78K,"New York, NY",Enterprise Software & Network Solutions,$41K,$78K,New York,NY
236,$41K-$78K,"New York, NY",Unknown,$41K,$78K,New York,NY
237,$41K-$78K,"New York, NY",Health Care Services & Hospitals,$41K,$78K,New York,NY
238,$41K-$78K,"Lake Success, NY",Advertising & Marketing,$41K,$78K,Lake Success,NY
239,$41K-$78K,"New York, NY",Investment Banking & Asset Management,$41K,$78K,New York,NY
240,$45K-$88K,"Jersey City, NJ",Enterprise Software & Network Solutions,$45K,$88K,Jersey City,NJ
241,$45K-$88K,"Lake Success, NY",Health Care Services & Hospitals,$45K,$88K,Lake Success,NY
242,$45K-$88K,"New York, NY",Unknown,$45K,$88K,New York,NY
243,$45K-$88K,"New York, NY",Investment Banking & Asset Management,$45K,$88K,New York,NY
244,$45K-$88K,"New York, NY",Health Care Services & Hospitals,$45K,$88K,New York,NY
245,$45K-$88K,"New York, NY",Health Care Services & Hospitals,$45K,$88K,New York,NY
246,$45K-$88K,"Newark, NJ",Insurance Carriers,$45K,$88K,Newark,NJ
247,$45K-$88K,"Lake Success, NY",Unknown,$45K,$88K,Lake Success,NY
248,$45K-$88K,"New York, NY",Colleges & Universities,$45K,$88K,New York,NY
249,$45K-$88K,"New York, NY",Motion Picture Production & Distribution,$45K,$88K,New York,NY
250,$45K-$88K,"New York, NY",IT Services,$45K,$88K,New York,NY
251,$73K-$127K,"New York, NY",Enterprise Software & Network Solutions,$73K,$127K,New York,NY
252,$73K-$127K,"New York, NY",Gambling,$73K,$127K,New York,NY
253,$73K-$127K,"New York, NY",Unknown,$73K,$127K,New York,NY
254,$73K-$127K,"New York, NY",IT Services,$73K,$127K,New York,NY
255,$73K-$127K,"New York, NY",Unknown,$73K,$127K,New York,NY
256,$73K-$127K,"New York, NY",Investment Banking & Asset Management,$73K,$127K,New York,NY
257,$73K-$127K,"New York, NY",Staffing & Outsourcing,$73K,$127K,New York,NY
258,$73K-$127K,"New York, NY",Unknown,$73K,$127K,New York,NY
259,$73K-$127K,"New York, NY",Advertising & Marketing,$73K,$127K,New York,NY
260,$73K-$127K,"New York, NY",Advertising & Marketing,$73K,$127K,New York,NY
261,$73K-$127K,"Summit, NJ",Consulting,$73K,$127K,Summit,NJ
262,$73K-$127K,"New York, NY",Staffing & Outsourcing,$73K,$127K,New York,NY
263,$73K-$127K,"New York, NY",Unknown,$73K,$127K,New York,NY
264,$73K-$127K,"New York, NY",IT Services,$73K,$127K,New York,NY
265,$84K-$90K,"New York, NY",Accounting,$84K,$90K,New York,NY
266,$84K-$90K,"New York, NY",Computer Hardware & Software,$84K,$90K,New York,NY
267,$84K-$90K,"New York, NY",IT Services,$84K,$90K,New York,NY
268,$84K-$90K,"New York, NY",IT Services,$84K,$90K,New York,NY
269,$84K-$90K,"Haworth, NJ",Staffing & Outsourcing,$84K,$90K,Haworth,NJ
270,$84K-$90K,"New York, NY",News Outlet,$84K,$90K,New York,NY
271,$84K-$90K,"New York, NY",Unknown,$84K,$90K,New York,NY
272,$84K-$90K,"Jersey City, NJ",Unknown,$84K,$90K,Jersey City,NJ
273,$84K-$90K,"New York, NY",Staffing & Outsourcing,$84K,$90K,New York,NY
274,$84K-$90K,"New York, NY",IT Services,$84K,$90K,New York,NY
275,$84K-$90K,"Jersey City, NJ",Unknown,$84K,$90K,Jersey City,NJ
276,$84K-$90K,"New York, NY",Unknown,$84K,$90K,New York,NY
277,$84K-$90K,"Manhasset, NY",Health Care Services & Hospitals,$84K,$90K,Manhasset,NY
278,$84K-$90K,"New York, NY",IT Services,$84K,$90K,New York,NY
279,$84K-$90K,"Valley Stream, NY",Unknown,$84K,$90K,Valley Stream,NY
280,$84K-$90K,"New York, NY",Consulting,$84K,$90K,New York,NY
281,$84K-$90K,"Lake Success, NY",Health Care Services & Hospitals,$84K,$90K,Lake Success,NY
282,$84K-$90K,"Jersey City, NJ",Computer Hardware & Software,$84K,$90K,Jersey City,NJ
283,$27K-$52K,"New York, NY",Insurance Carriers,$27K,$52K,New York,NY
284,$27K-$52K,"Fairfield, NJ",Commercial Equipment Repair & Maintenance,$27K,$52K,Fairfield,NJ
285,$27K-$52K,"New York, NY",Health Care Services & Hospitals,$27K,$52K,New York,NY
286,$27K-$52K,"New York, NY",IT Services,$27K,$52K,New York,NY
287,$27K-$52K,"New York, NY",Investment Banking & Asset Management,$27K,$52K,New York,NY
288,$27K-$52K,"New York, NY",Banks & Credit Unions,$27K,$52K,New York,NY
289,$27K-$52K,"Brooklyn, NY",IT Services,$27K,$52K,Brooklyn,NY
290,$27K-$52K,"New York, NY",Enterprise Software & Network Solutions,$27K,$52K,New York,NY
291,$27K-$52K,"New York, NY",Unknown,$27K,$52K,New York,NY
292,$27K-$52K,"New York, NY",Advertising & Marketing,$27K,$52K,New York,NY
293,$27K-$52K,"New York, NY",Health Care Services & Hospitals,$27K,$52K,New York,NY
294,$27K-$52K,"New York, NY",IT Services,$27K,$52K,New York,NY
295,$27K-$52K,"New York, NY",Investment Banking & Asset Management,$27K,$52K,New York,NY
296,$27K-$52K,"Summit, NJ",Staffing & Outsourcing,$27K,$52K,Summit,NJ
297,$27K-$52K,"Berkeley Heights, NJ",Biotech & Pharmaceuticals,$27K,$52K,Berkeley Heights,NJ
298,$27K-$52K,"Jersey City, NJ",Investment Banking & Asset Management,$27K,$52K,Jersey City,NJ
299,$27K-$52K,"New York, NY",Health Care Services & Hospitals,$27K,$52K,New York,NY
300,$27K-$52K,"Jersey City, NJ",Investment Banking & Asset Management,$27K,$52K,Jersey City,NJ
301,$27K-$52K,"New York, NY",Unknown,$27K,$52K,New York,NY
302,$27K-$52K,"Brooklyn, NY",Investment Banking & Asset Management,$27K,$52K,Brooklyn,NY
303,$27K-$52K,"Jersey City, NJ",Staffing & Outsourcing,$27K,$52K,Jersey City,NJ
304,$27K-$52K,"Essex Fells, NJ",Social Assistance,$27K,$52K,Essex Fells,NJ
305,$27K-$52K,"New York, NY",Video Games,$27K,$52K,New York,NY
306,$27K-$52K,"Jersey City, NJ",Computer Hardware & Software,$27K,$52K,Jersey City,NJ
307,$27K-$52K,"New York, NY",IT Services,$27K,$52K,New York,NY
308,$27K-$52K,"New York, NY",IT Services,$27K,$52K,New York,NY
309,$27K-$52K,"New York, NY",Publishing,$27K,$52K,New York,NY
310,$27K-$52K,"New York, NY",Health Care Services & Hospitals,$27K,$52K,New York,NY
311,$27K-$52K,"South Plainfield, NJ",Energy,$27K,$52K,South Plainfield,NJ
312,$27K-$52K,"Franklin Lakes, NJ",IT Services,$27K,$52K,Franklin Lakes,NJ
313,$42K-$74K,"Lake Success, NY",Health Care Services & Hospitals,$42K,$74K,Lake Success,NY
314,$42K-$74K,"New York, NY",IT Services,$42K,$74K,New York,NY
315,$42K-$74K,"Brooklyn, NY",Unknown,$42K,$74K,Brooklyn,NY
316,$42K-$74K,"New York, NY",Staffing & Outsourcing,$42K,$74K,New York,NY
317,$42K-$74K,"Newark, NJ",Investment Banking & Asset Management,$42K,$74K,Newark,NJ
318,$42K-$74K,"New York, NY",Health Care Services & Hospitals,$42K,$74K,New York,NY
319,$42K-$74K,"New York, NY",Social Assistance,$42K,$74K,New York,NY
320,$42K-$74K,"New York, NY",Health Care Services & Hospitals,$42K,$74K,New York,NY
321,$42K-$74K,"New York, NY",IT Services,$42K,$74K,New York,NY
322,$42K-$74K,"Mount Vernon, NY",Consulting,$42K,$74K,Mount Vernon,NY
323,$42K-$74K,"Jersey City, NJ",Enterprise Software & Network Solutions,$42K,$74K,Jersey City,NJ
324,$42K-$74K,"New York, NY",Insurance Carriers,$42K,$74K,New York,NY
325,$42K-$74K,"New York, NY","Health, Beauty, & Fitness",$42K,$74K,New York,NY
326,$42K-$74K,"New York, NY",IT Services,$42K,$74K,New York,NY
327,$42K-$74K,"New York, NY",Unknown,$42K,$74K,New York,NY
328,$42K-$74K,"New York, NY",Internet,$42K,$74K,New York,NY
329,$42K-$74K,"New York, NY",Investment Banking & Asset Management,$42K,$74K,New York,NY
330,$42K-$74K,"New York, NY",Unknown,$42K,$74K,New York,NY
331,$42K-$74K,"New York, NY",Insurance Carriers,$42K,$74K,New York,NY
332,$42K-$74K,"New York, NY",IT Services,$42K,$74K,New York,NY
333,$42K-$74K,"New York, NY",IT Services,$42K,$74K,New York,NY
334,$42K-$74K,"Jersey City, NJ",Other Retail Stores,$42K,$74K,Jersey City,NJ
335,$42K-$74K,"New York, NY",IT Services,$42K,$74K,New York,NY
336,$42K-$74K,"New York, NY",Health Fundraising Organizations,$42K,$74K,New York,NY
337,$42K-$74K,"New York, NY",Unknown,$42K,$74K,New York,NY
338,$42K-$74K,"Newark, NJ",Insurance Carriers,$42K,$74K,Newark,NJ
